run_id,mode,round,client_id,train_batches,train_loss,val_batches,val_auroc,val_auprc,val_f1,activation_bytes,gradient_bytes,train_duration_sec,val_duration_sec
20260703_060052_seed3003,option_b,1,0,200,0.7295263358950614,113,0.9510133877844428,0.839720884571044,0.6307782328847279,1638400,1638400,4.402097000012873,0.9429426999995485
20260703_060052_seed3003,option_b,1,1,200,0.6504305271804333,74,0.9640321100508736,0.8577244526775211,0.7025089605734767,1638400,1638400,3.9184252000122797,0.5663209999911487
20260703_060052_seed3003,option_b,1,2,200,0.6281279318034649,103,0.9746017364551286,0.836665645715637,0.6956521739130435,1638400,1638400,3.7234055000008084,0.8162554999871645
20260703_060052_seed3003,option_b,2,0,200,1.1857688143849372,113,0.7543480937159062,0.36588379591491565,0.38334946757018395,1638400,1638400,4.023878700012574,0.9559275999781676
20260703_060052_seed3003,option_b,2,1,200,0.9178181186318397,74,0.8063444970108429,0.44475354295181385,0.45745654162854527,1638400,1638400,4.072209300007671,0.6333016999997199
20260703_060052_seed3003,option_b,2,2,200,0.7144751411676407,103,0.8589655287294387,0.39976618944906767,0.4557477110885046,1638400,1638400,4.031319300003815,0.9174281999876257
20260703_060052_seed3003,option_b,3,0,200,1.1541969004273414,113,0.7443297546728476,0.40824225623656646,0.37401129943502825,1638400,1638400,4.065205799997784,1.0371212999743875
20260703_060052_seed3003,option_b,3,1,200,0.9018474835157394,74,0.8329649230659575,0.44752810055602443,0.47706422018348627,1638400,1638400,4.40629290000652,0.6130498000129592
20260703_060052_seed3003,option_b,3,2,200,0.7283264514803887,103,0.8115215420092355,0.3279135944260877,0.3277310924369748,1638400,1638400,4.029232200002298,0.8467211999814026
20260703_060052_seed3003,option_b,4,0,200,1.0492010989785194,113,0.8131749609800069,0.4699279824118403,0.4517433046993431,1638400,1638400,3.982458799990127,0.9768874000001233
20260703_060052_seed3003,option_b,4,1,200,0.8485270032286644,74,0.8738232699863683,0.5138305792775592,0.4990059642147117,1638400,1638400,4.088757999998052,0.610553099977551
20260703_060052_seed3003,option_b,4,2,200,0.6810359877347946,103,0.8624430017439874,0.4077824495151034,0.42930591259640105,1638400,1638400,3.9960011999937706,0.8793552000133786
20260703_060052_seed3003,option_b,5,0,200,0.9785606390237809,113,0.8344163415590167,0.5195355781160742,0.49656526005888124,1638400,1638400,4.110993499984033,0.9968803999945521
20260703_060052_seed3003,option_b,5,1,200,0.7823902952671051,74,0.8934746389401189,0.5749054891268167,0.552536231884058,1638400,1638400,4.255495299992617,0.6290941000042949
20260703_060052_seed3003,option_b,5,2,200,0.623350206464529,103,0.8848667819668237,0.4968278388002213,0.47831474597273854,1638400,1638400,4.182563900016248,0.9088235999806784
20260703_060052_seed3003,option_b,6,0,200,0.9809893506765366,113,0.852530320975705,0.5718600503616154,0.5292987512007685,1638400,1638400,4.339994199981447,0.9329655999899842
20260703_060052_seed3003,option_b,6,1,200,0.7547724829614162,74,0.9080181576813764,0.6309701422721244,0.5822306238185255,1638400,1638400,4.0566408000013325,0.6485473999928217
20260703_060052_seed3003,option_b,6,2,200,0.6100377377867698,103,0.8996620662483416,0.5462201818110863,0.5027442371020856,1638400,1638400,4.116546799981734,0.8339138000155799
20260703_060052_seed3003,option_b,7,0,200,0.9467230725288391,113,0.8624590166254179,0.608174130165505,0.5521796565389696,1638400,1638400,4.186829100013711,0.9890948999964166
20260703_060052_seed3003,option_b,7,1,200,0.7239308094978333,74,0.9153974999777261,0.6616015807838361,0.6,1638400,1638400,4.217208599991864,0.6531872999912594
20260703_060052_seed3003,option_b,7,2,200,0.5885220667719842,103,0.9069230067268083,0.5747377990199476,0.5220883534136547,1638400,1638400,4.147425500006648,0.9782761999813374
20260703_060052_seed3003,option_b,8,0,200,0.9056541964411735,113,0.8700790588221976,0.6334179051178492,0.5697516930022574,1638400,1638400,4.070146099984413,0.9122038000205066
20260703_060052_seed3003,option_b,8,1,200,0.7007258851826191,74,0.9220536088168997,0.6928480280828058,0.6279863481228669,1638400,1638400,4.0892072999849916,0.640125200006878
20260703_060052_seed3003,option_b,8,2,200,0.5690586863458157,103,0.9121538822547846,0.6153684822923273,0.5581395348837209,1638400,1638400,4.084775900002569,0.8434947999776341
20260703_060052_seed3003,option_b,9,0,200,0.8837935654819011,113,0.8753608730290129,0.6495907488698337,0.5773011617515639,1638400,1638400,3.9210807000054047,0.9155480999907013
20260703_060052_seed3003,option_b,9,1,200,0.661962848752737,74,0.9278642005007173,0.71631227763817,0.6470092670598147,1638400,1638400,3.9411331999872345,0.5741612999991048
20260703_060052_seed3003,option_b,9,2,200,0.547380079627037,103,0.9184200691800942,0.639613469015997,0.5612648221343873,1638400,1638400,4.210986799997045,0.8460168000019621
20260703_060052_seed3003,option_b,10,0,200,0.8693220576643944,113,0.8803469418655167,0.6685076574996096,0.597861459786146,1638400,1638400,3.981368000007933,1.0130612000066321
20260703_060052_seed3003,option_b,10,1,200,0.6580554530024528,74,0.933286112670284,0.7386158426370462,0.6616791354945969,1638400,1638400,4.005486799986102,0.6072907000198029
20260703_060052_seed3003,option_b,10,2,200,0.53285753890872,103,0.9176730081753026,0.6456967339116618,0.5653923541247485,1638400,1638400,4.450374699983513,0.9226040000212379
