run_id,mode,round,client_id,train_batches,train_loss,val_batches,val_auroc,val_auprc,val_f1,activation_bytes,gradient_bytes,train_duration_sec,val_duration_sec
20260823_012119_seed42,option_b,1,0,200,0.8818837487697602,65,0.948739101784266,0.8447683054331723,0.552653748946925,1638400,1638400,1.867315100000269,0.22181689999888476
20260823_012119_seed42,option_b,1,1,194,0.6866752740341363,49,0.9454924968071521,0.8270990310344413,0.5955435516542876,1581952,1581952,1.8438578000004782,0.17105679999986023
20260823_012119_seed42,option_b,1,2,163,0.5341020961480638,41,0.9656785743016949,0.8527450077278761,0.6897404202719407,1332096,1332096,1.405874500000209,0.14034629999878234
20260823_012119_seed42,option_b,1,3,131,0.4562732161001395,33,0.9585586087732012,0.83117785724468,0.6540284360189573,1072512,1072512,1.1411262000001443,0.11190979999992123
20260823_012119_seed42,option_b,1,4,135,0.4365107132328881,34,0.9649589939857846,0.8715897473483885,0.7085561497326203,1103360,1103360,1.2511601000005612,0.12125009999908798
20260823_012119_seed42,option_b,1,5,185,0.3700170504080283,47,0.9601293635510788,0.7958623345927232,0.6495726495726496,1512448,1512448,1.5981394999998884,0.16376469999886467
20260823_012119_seed42,option_b,2,0,200,0.5526673744618893,65,0.9458206609894566,0.8330238980409687,0.7018160515524312,1638400,1638400,1.768965200000821,0.2252267000003485
20260823_012119_seed42,option_b,2,1,194,0.5754675691582493,49,0.9373738825031929,0.7965106284735369,0.6363636363636364,1581952,1581952,1.6826789999995526,0.16809689999900002
20260823_012119_seed42,option_b,2,2,163,0.4212675839662552,41,0.9637323103804036,0.8583891275043931,0.6984924623115578,1332096,1332096,1.390016999999716,0.14438329999939015
20260823_012119_seed42,option_b,2,3,131,0.3813387537730559,33,0.9576505397320848,0.8289408962470175,0.67003367003367,1072512,1072512,1.1394616999987193,0.11199119999946561
20260823_012119_seed42,option_b,2,4,135,0.44161749603571715,34,0.9610096591944596,0.8597371252439259,0.6957671957671958,1103360,1103360,1.175731100000121,0.13090589999956137
20260823_012119_seed42,option_b,2,5,185,0.3262293343608444,47,0.9618931626041684,0.8051892482831441,0.6440677966101694,1512448,1512448,1.771123799999259,0.17459519999829354
20260823_012119_seed42,option_b,3,0,200,0.5597280848026276,65,0.9466414064612056,0.8342795784886197,0.7252747252747253,1638400,1638400,1.9408858000006148,0.24053429999912623
20260823_012119_seed42,option_b,3,1,194,0.579127922730962,49,0.9366275542784164,0.7929751075890346,0.6294339622641509,1581952,1581952,1.8713430000007065,0.18091029999959574
20260823_012119_seed42,option_b,3,2,163,0.3882848765769619,41,0.9639214324728279,0.8573378930249402,0.6975546975546976,1332096,1332096,1.5564773000005516,0.15210359999946377
20260823_012119_seed42,option_b,3,3,131,0.36965661933858884,33,0.9582822399346005,0.8341368321711689,0.6710526315789473,1072512,1072512,1.26396030000069,0.12297700000090117
20260823_012119_seed42,option_b,3,4,135,0.4066122709601014,34,0.9626663021687625,0.8625044968526852,0.7277777777777777,1103360,1103360,1.2883944999994128,0.12640830000054848
